State,County,Sub/Urb,HH_Size,Tenure,HH_Income,Supp_Weight,Relationship,Weight,Age,Education,Marital,Person_Income,Year
34,35620,2,2,2,29000,155402,2,3790.02,37,39,7,20000,2015
34,35620,2,2,1,121004,331499,1,3516.79,63,46,1,20002,2015
34,35620,2,5,1,78043,190493,1,3235.4,54,43,1,75806,2015
34,35620,2,2,1,160130,311489,1,3029.21,45,39,1,5,2015
34,35620,2,2,2,130705,297568,1,3038.45,73,43,7,75048,2015
34,35620,2,6,1,151019,190065,1,3433.29,19,40,7,5000,2015
34,35620,2,3,1,66510,335094,1,3356.4,57,43,1,66510,2015
34,35620,2,1,1,56801,334748,2,3457.22,72,39,5,56801,2015
34,35620,2,3,1,158732,321960,1,3272.32,55,44,1,25685,2015
34,35620,2,2,1,86048,321960,1,3272.32,57,40,4,47027,2015
34,35620,2,3,2,41079,211492,1,4707.96,37,39,7,41079,2015
34,35620,2,2,2,151321,138559,1,3119.61,69,43,1,99620,2015
34,35620,2,4,1,180113,177577,1,2773.74,39,43,1,70058,2015
34,35620,2,1,1,1791,342720,2,3324.95,64,44,5,1791,2015
34,35620,2,4,1,281018,195383,1,3653.71,56,43,1,170003,2015
34,35620,2,5,1,80032,364776,1,3653.71,59,39,1,26000,2015
34,35620,2,2,1,111410,220305,1,3566.86,72,43,1,31655,2015
34,35620,2,1,2,10017,312525,2,3136.02,35,43,7,10017,2015
34,35620,2,4,1,480945,164132,1,3395.37,51,46,1,355209,2015
34,35620,2,3,2,52178,283577,1,2630.79,16,35,7,0,2015
34,35620,2,2,2,114300,344001,2,3243.48,26,43,7,73000,2015
34,35620,2,3,1,140100,198770,1,3725.42,47,39,1,86050,2015
34,35620,2,3,1,205220,186922,1,3224.75,60,43,1,165010,2015
34,35620,2,3,1,198024,165693,1,2931.66,33,43,1,135014,2015
34,35620,2,3,1,214020,167212,1,2993.92,32,43,1,154010,2015
34,35620,2,1,2,55732,300665,2,2988.71,68,39,5,55732,2015
34,35620,2,3,1,457119,166127,1,3533.77,48,46,1,453110,2015
34,35620,2,3,1,221030,321960,1,3272.32,58,43,1,35015,2015
34,35620,2,5,1,154937,176619,1,3340.38,55,40,1,124337,2015
34,35620,2,3,2,222688,190493,1,3858.82,52,43,1,50878,2015
34,35620,2,4,1,67102,343653,1,3533.77,46,39,1,58002,2015
34,35620,2,2,1,29633,300665,1,3330.76,79,39,1,8401,2015
34,35620,2,2,1,27202,307137,1,3395.37,51,40,1,27201,2015
34,35620,2,4,1,106780,163128,1,2548.04,36,43,1,82027,2015
34,35620,2,3,2,76152,198050,1,2880.84,36,40,1,50152,2015
34,35620,2,3,1,75016,176619,1,3060.49,48,42,1,25016,2015
34,35620,2,4,1,93001,158829,1,3356.4,58,46,1,90001,2015
34,35620,2,2,2,23864,147225,1,0.0,32,39,7,23864,2015
34,35620,2,11,2,77000,166250,1,0.0,20,37,7,0,2015
34,35620,2,6,2,47730,174827,1,0.0,44,36,1,47730,2015
34,35620,2,5,1,203006,157912,1,0.0,36,44,1,80002,2015
34,35620,2,4,1,294497,181278,1,0.0,69,45,1,238884,2015
34,35620,2,2,2,17000,184352,1,0.0,36,40,7,17000,2015
34,35620,2,3,1,75701,243821,1,0.0,59,42,1,10815,2015
34,35620,2,3,1,85743,234614,1,0.0,40,44,1,40662,2015
34,35620,2,5,1,135997,201673,1,0.0,43,43,1,60802,2015
34,35620,2,3,1,63486,183455,1,0.0,47,39,1,38486,2015
34,35620,2,2,2,139748,190848,2,0.0,34,45,7,59745,2015
34,35620,2,1,2,21600,230852,2,0.0,63,39,7,21600,2015
34,35620,2,4,1,87397,217443,1,0.0,50,43,1,70003,2015
34,35620,2,4,1,101198,211090,1,0.0,35,43,1,100599,2015
34,35620,2,4,1,116196,188118,1,0.0,55,43,3,100017,2015
34,35620,2,3,1,103000,195597,1,0.0,31,44,1,7000,2015
34,35620,2,3,1,75001,181891,1,0.0,43,44,3,75001,2015
34,35620,2,4,1,86163,214890,1,0.0,48,40,1,48040,2015
34,35620,2,4,1,43515,199442,1,0.0,53,39,1,18505,2015
34,35620,2,5,1,145006,189608,1,0.0,52,43,1,55003,2015
34,35620,2,3,1,283426,199726,1,0.0,50,43,1,78426,2015
34,35620,2,4,1,101550,169712,1,0.0,38,39,1,70700,2015
34,35620,2,6,1,69020,202137,1,0.0,38,39,1,40010,2015
34,35620,2,5,1,112010,123688,1,0.0,46,46,1,37005,2015
34,35620,2,4,1,225350,160016,1,0.0,44,43,1,164865,2015
34,35620,2,1,2,24184,174547,2,0.0,70,39,4,24184,2015
34,35620,2,4,1,55430,168739,1,0.0,46,43,1,25215,2015
34,35620,2,2,2,0,148037,1,0.0,39,39,5,0,2015
34,35620,2,2,2,79732,306876,1,2976.6,74,44,1,79710,2015
34,35620,2,3,2,115115,395617,1,3392.5,28,43,1,55020,2015
34,35620,2,2,2,63082,328128,1,3358.96,34,43,1,35056,2015
34,35620,2,2,1,153246,300665,1,3712.7,56,41,1,105000,2015
34,35620,2,2,2,36957,324560,1,2938.8,39,39,3,30021,2015
34,35620,2,2,1,82798,273354,1,2791.21,72,39,1,22204,2015
34,35620,2,4,1,146358,176619,1,3060.49,48,40,1,48978,2015
34,35620,2,1,1,32000,308474,2,3101.66,61,40,5,32000,2015
34,35620,2,2,1,32600,266484,1,3611.73,54,37,1,26000,2015
34,35620,2,1,2,24200,295065,2,2972.13,53,42,5,24200,2015
34,35620,2,4,2,18000,148872,1,3378.48,41,33,1,0,2015
34,35620,2,2,1,25503,313010,1,3614.74,32,39,1,14200,2015
34,35620,2,2,1,123618,335974,1,3533.36,66,46,4,83618,2015
34,35620,2,4,2,10000,355245,1,3730.54,22,39,5,0,2015
34,35620,2,2,2,32002,355245,1,3639.51,23,43,1,25001,2015
34,35620,2,1,1,17074,300665,2,2988.71,65,40,5,17074,2015
34,35620,1,5,1,35500,345389,1,3707.76,61,39,1,13700,2015
34,35620,2,5,1,199006,126842,1,2859.47,39,40,1,79006,2015
34,35620,2,2,1,19000,278964,1,2734.39,70,39,5,9000,2015
34,35620,2,3,1,100437,335094,1,3623.32,50,40,1,8210,2015
34,35620,2,2,2,165184,372959,1,4039.33,60,43,1,41167,2015
34,35620,2,5,2,24000,156011,1,3039.21,37,34,1,20000,2015
34,35620,2,1,1,114150,364400,2,3763.46,70,40,4,114150,2015
34,35620,2,4,1,101200,194547,1,3774.44,50,40,1,100000,2015
34,35620,2,2,1,60320,306876,1,2901.55,77,36,1,50660,2015
34,35620,2,3,1,135000,350478,1,3562.18,57,40,5,58000,2015
34,35620,2,3,1,58400,163627,1,3542.55,46,41,1,55000,2015
34,35620,2,1,2,20837,272258,2,2714.96,77,39,4,20837,2015
34,35620,2,1,2,39697,272258,2,2714.96,85,39,4,39697,2015
34,35620,2,1,2,27080,286143,2,2782.72,49,40,4,27080,2015
34,35620,1,3,1,223743,373636,1,3824.98,57,44,1,71483,2015
34,35620,2,2,1,47331,334454,1,3254.6,77,41,1,18621,2015
34,35620,2,4,1,15000,166938,1,3268.89,32,43,1,0,2015
34,35620,2,1,1,14932,369279,2,3918.04,80,37,4,14932,2015
34,35620,2,4,1,50016,173098,1,2938.8,36,42,1,0,2015
34,35620,2,3,1,100027,163128,1,3347.98,36,39,1,8,2015
34,35620,2,4,2,130000,301427,1,2885.75,30,39,7,20000,2015
34,35620,2,2,1,96014,332072,1,2718.18,26,43,1,46007,2015
34,35620,2,3,1,152757,306876,1,2901.55,80,41,1,73011,2015
34,35620,2,2,1,29613,308636,1,3293.39,71,39,1,21084,2015
34,35620,2,5,1,60068,293610,1,6489.3,54,44,1,30009,2015
34,35620,2,5,1,45000,171712,1,3272.32,56,37,3,45000,2015
34,35620,2,2,1,62894,310649,2,3379.5,74,36,5,52755,2015
34,35620,2,2,2,51991,306800,1,3019.33,60,44,5,26191,2015
34,35620,2,4,2,54182,148695,1,3000.5,35,42,1,4632,2015
34,35620,2,3,1,124391,334343,1,3215.29,55,41,1,66289,2015
34,35620,2,5,1,111404,142125,1,3410.6,57,39,1,60000,2015
34,35620,2,1,1,15215,341475,2,3659.52,85,44,7,15215,2015
34,35620,2,1,2,35932,272258,2,2714.96,85,37,4,35932,2015
34,35620,2,1,1,37233,335974,2,3533.36,68,39,4,37233,2015
34,35620,1,3,1,60040,198420,1,4022.79,53,43,1,40,2015
34,35620,2,3,2,49000,185662,2,3885.57,55,43,3,25000,2015
34,35620,2,4,1,150500,173098,1,2938.8,37,43,1,50250,2015
34,35620,2,3,1,74149,183282,1,3240.58,41,43,1,45549,2015
34,35620,1,4,1,61000,202727,1,4018.23,49,40,1,0,2015
34,35620,2,2,1,34328,328112,1,3544.83,50,40,1,8,2015
34,35620,2,1,1,15003,313590,2,3293.39,72,39,5,15003,2015
34,35620,2,4,2,25000,249576,1,5079.72,30,33,7,0,2015
34,35620,2,2,1,175295,306876,1,2901.55,80,40,1,74995,2015
34,35620,2,3,1,216904,273354,1,2791.21,71,39,1,44202,2015
34,35620,2,2,1,35937,314832,1,3064.6,64,40,7,35223,2015
34,35620,2,4,1,272307,195383,1,3750.32,58,44,1,87307,2015
34,35620,2,3,1,309000,154714,1,2819.08,52,40,1,9000,2015
34,35620,2,2,2,137902,308474,1,3101.66,62,43,1,75354,2015
34,35620,2,2,1,106679,342388,1,3678.85,72,43,1,93535,2015
34,35620,2,2,1,135084,289902,1,3475.1,60,43,1,65042,2015
34,35620,2,1,1,69020,147473,2,0.0,41,44,7,69020,2015
34,35620,2,1,1,9002,167048,2,0.0,63,39,5,9002,2015
34,35620,2,2,1,136345,187380,1,0.0,73,39,1,20974,2015
34,35620,2,7,2,20000,203436,1,0.0,55,33,3,0,2015
34,35620,2,3,1,63418,142217,1,0.0,64,43,1,38019,2015
34,35620,2,3,1,65700,201083,1,0.0,32,43,1,38700,2015
34,35620,2,7,1,187680,219503,1,0.0,48,44,1,20380,2015
34,35620,2,3,1,323124,198476,1,0.0,42,44,1,230081,2015
34,35620,2,4,1,41000,204851,1,0.0,44,39,1,2000,2015
34,35620,1,3,2,26,225119,1,0.0,23,44,1,9,2015
34,35620,1,7,2,11022,224315,1,0.0,31,43,1,11,2015
34,35620,1,5,2,85550,194276,1,0.0,29,40,1,25,2015
34,35620,2,6,1,105951,186959,1,0.0,55,39,1,30339,2015
34,35620,2,4,1,27718,174179,1,0.0,49,43,1,20153,2015
34,35620,2,4,1,185550,183483,1,0.0,32,43,1,128550,2015
34,35620,2,5,1,121139,170626,1,0.0,44,42,1,41131,2015
34,35620,2,3,1,149080,195090,1,0.0,32,44,1,16040,2015
34,35620,2,1,1,25259,159619,2,0.0,72,39,4,25259,2015
34,35620,2,4,2,535500,144743,1,3625.73,19,43,7,5500,2015
34,35620,2,1,2,2738,210126,2,6559.41,65,40,6,2738,2015
34,35620,2,1,2,9000,166759,2,5018.68,75,33,4,9000,2015
34,35620,1,3,1,86539,197758,1,4218.37,60,45,1,39522,2015
34,35620,1,2,1,63472,371204,1,4037.17,58,43,1,45756,2015
34,35620,2,1,2,38859,146897,2,4083.83,59,39,5,38859,2015
34,35620,2,1,1,21802,306876,2,3219.31,79,39,4,21802,2015
34,35620,2,1,3,12600,275372,2,2635.19,63,33,5,12600,2015
34,35620,2,4,1,133502,166672,1,3929.06,53,42,1,61511,2015
34,35620,2,1,2,15431,407401,2,5014.81,31,43,7,15431,2015
34,35620,2,7,1,75058,160761,1,3243.48,30,43,1,35026,2015
34,35620,2,2,2,12800,153605,1,3932.83,29,40,7,12800,2015
34,35620,2,5,2,47480,345613,1,2469.49,32,39,1,35000,2015
34,35620,2,5,2,37720,206021,1,4616.71,42,40,6,4800,2015
34,35620,2,2,1,34108,306876,1,2901.55,85,34,1,10801,2015
34,35620,2,1,1,15881,306876,2,3219.31,85,39,4,15881,2015
34,35620,2,1,2,20653,268736,2,2665.45,80,39,7,20653,2015
34,35620,2,2,1,150818,338647,1,3699.53,62,39,1,50796,2015
34,35620,2,7,1,176032,194547,1,3944.27,51,41,1,10020,2015
34,35620,2,4,1,91077,161867,1,3534.16,41,42,1,28977,2015
34,35620,2,2,1,63496,298224,1,2734.39,71,39,1,35155,2015
34,35620,2,3,2,22000,132441,1,2895.31,27,41,7,22000,2015
34,35620,2,3,2,17365,245106,1,5369.43,34,38,6,7225,2015
34,35620,2,3,2,92554,314321,1,3311.37,65,39,4,45895,2015
34,35620,2,5,2,47000,173098,1,2938.8,39,39,1,0,2015
34,35620,2,2,2,70785,127098,1,3153.59,32,43,7,70785,2015
34,35620,2,2,2,11243,179468,1,3524.82,74,36,1,11243,2015
34,35620,2,2,1,34786,201769,1,4344.05,51,32,5,10379,2015
34,35620,1,4,1,216662,371204,1,3569.77,57,43,1,82190,2015
34,35620,2,2,1,178050,350478,1,3235.4,54,41,1,78025,2015
34,35620,2,5,2,166803,152342,1,3846.75,32,40,1,104702,2015
34,35620,2,4,2,14656,246151,1,4324.79,46,38,7,4656,2015
34,35620,2,4,2,38448,193147,1,4967.4,33,43,3,38448,2015
34,35620,2,4,2,45060,127098,1,3153.59,33,40,1,20060,2015
34,35620,2,2,1,38930,307239,1,3271.58,80,43,1,31909,2015
34,35620,2,3,2,46788,279527,1,6553.83,51,39,7,7788,2015
34,35620,2,3,1,168277,366343,1,3885.13,64,43,1,151338,2015
34,35620,2,4,2,33000,143316,1,3670.67,36,39,6,33000,2015
34,35620,2,3,1,66741,321960,1,2519.67,61,39,1,49016,2015
34,35620,2,4,2,122932,152210,1,2880.84,36,40,1,38703,2015
34,35620,2,3,2,92001,153863,1,3830.11,49,39,1,59000,2015
34,35620,2,5,2,126000,152234,1,3936.62,50,39,1,75000,2015
34,35620,2,3,2,55025,171485,1,2693.1,30,40,1,55000,2015
34,35620,2,3,2,54800,163739,1,4040.85,64,32,1,14400,2015
34,35620,2,3,2,0,149428,1,3897.15,50,33,3,0,2015
34,35620,2,1,1,216408,194269,2,3843.18,34,43,7,216408,2015
34,35620,2,4,2,26479,170709,1,3747.45,28,43,7,0,2015
34,35620,2,4,1,125842,208355,1,5074.14,44,44,7,113442,2015
34,35620,2,4,1,0,144151,1,3407.23,22,39,7,0,2015
34,35620,2,2,1,12350,169914,2,0.0,45,36,7,9098,2015
34,35620,2,4,1,81100,160144,1,0.0,38,37,1,31050,2015
34,35620,2,2,2,81804,189142,1,0.0,52,39,1,80002,2015
34,35620,2,4,2,155311,171763,1,0.0,57,40,6,94103,2015
34,35620,2,1,2,8400,211137,2,0.0,67,43,7,8400,2015
34,35620,2,4,2,12000,147113,1,0.0,33,38,1,12000,2015
34,35620,2,3,1,162882,158257,1,0.0,47,44,7,72003,2015
34,35620,2,5,1,87727,178125,1,0.0,43,41,1,12000,2015
34,35620,2,2,2,14518,189316,1,0.0,80,39,1,7259,2015
34,35620,2,1,2,10400,172275,2,0.0,49,39,7,10400,2015
34,35620,2,3,2,30000,181278,1,0.0,55,35,7,15000,2015
34,35620,2,3,2,12000,154686,1,0.0,55,36,1,0,2015
34,35620,2,4,1,19777,164119,1,0.0,41,39,1,9177,2015
34,35620,2,1,2,40000,140638,2,0.0,27,39,7,40000,2015
34,35620,2,3,2,9500,159725,1,0.0,30,39,1,9500,2015
34,35620,2,2,2,30400,142217,1,0.0,64,39,6,30000,2015
34,35620,2,4,2,78074,142587,1,0.0,52,42,1,39000,2015
34,35620,2,5,1,94130,225695,1,0.0,21,40,7,11502,2015
34,35620,2,1,2,30000,257312,2,0.0,24,39,7,30000,2015
34,35620,1,4,1,89202,228539,1,0.0,57,43,1,70002,2015
34,35620,1,5,1,35021,198971,1,0.0,43,34,1,0,2015
34,35620,2,2,1,83456,174155,1,0.0,62,43,1,60228,2015
34,35620,2,4,1,44097,160009,1,0.0,61,40,1,15,2015
34,35620,2,3,2,101344,154654,1,0.0,49,46,1,101287,2015
34,35620,2,3,1,51288,173817,1,0.0,52,43,1,20,2015
34,35620,2,2,1,287721,210278,1,3314.48,69,45,1,287721,2015
34,35620,2,4,1,158482,160354,1,2988.71,69,40,1,1722,2015
34,35620,2,4,1,155711,290088,1,2819.08,54,39,1,15002,2015
34,35620,2,1,1,33780,303674,2,2976.6,73,39,4,33780,2015
34,35620,2,1,1,24859,306876,2,3219.31,85,39,4,24859,2015
34,35620,2,1,1,49286,306876,2,3219.31,80,39,4,49286,2015
34,35620,2,1,2,37970,321202,2,3235.4,50,39,7,37970,2015
34,35620,2,1,1,94663,315582,2,3174.11,57,43,4,94663,2015
34,35620,2,4,1,68102,159013,1,2645.65,41,40,1,56102,2015
34,35620,2,4,2,9552,158044,1,3218.15,28,39,7,9552,2015
34,35620,2,2,1,75531,299188,2,2915.83,58,43,5,40611,2015
34,35620,2,4,1,71000,194283,1,4464.02,37,43,1,70000,2015
34,35620,2,1,1,44189,281905,2,2957.35,85,45,4,44189,2015
34,35620,2,2,1,28410,181630,1,3905.33,52,44,3,28410,2015
34,35620,2,1,1,19680,312769,2,3271.58,85,37,3,19680,2015
34,35620,2,1,2,178053,306876,2,3219.31,75,41,7,178053,2015
34,35620,2,2,1,57237,334343,1,3215.29,57,39,4,35236,2015
34,35620,2,2,2,79111,159806,1,3297.16,33,42,1,39110,2015
34,35620,2,3,1,108005,194422,1,3806.35,59,40,5,67703,2015
34,35620,2,4,1,161760,152234,1,3751.52,55,39,1,90000,2015
34,35620,2,1,1,18152,307239,2,2989.77,85,39,4,18152,2015
34,35620,2,7,2,81280,173292,1,3811.56,29,42,7,0,2015
34,35620,2,4,1,99409,311489,1,3029.21,48,39,1,31002,2015
34,35620,2,5,2,26000,143795,1,3310.27,40,35,7,0,2015
34,35620,2,3,1,65000,173476,1,2868.46,40,43,1,65000,2015
34,35620,2,5,1,1200,164132,1,2920.76,53,40,1,0,2015
34,35620,2,1,1,44000,297188,2,2740.81,64,43,5,44000,2015
34,35620,2,3,1,200375,372694,1,3939.8,47,46,1,95614,2015
34,35620,2,2,2,342109,364400,1,3585.12,73,43,1,273893,2015
34,35620,2,1,1,0,315783,2,3340.38,58,46,5,0,2015
34,35620,2,2,1,76607,314527,1,3064.6,66,45,1,0,2015
34,35620,2,4,1,110600,163128,1,2513.59,41,43,1,82200,2015
34,35620,2,3,1,186019,188863,1,3112.93,38,44,1,35938,2015
34,35620,2,2,1,86006,334343,1,3215.29,56,43,5,80006,2015
34,35620,2,3,1,98000,229134,1,4183.6,31,44,1,98000,2015
34,35620,2,1,1,32502,295065,2,2972.13,54,39,5,32502,2015
34,35620,2,4,1,190859,182607,1,3336.06,66,39,5,180000,2015
34,35620,2,4,2,48985,143795,1,3310.27,43,35,1,10007,2015
34,35620,2,3,1,79065,296218,1,2734.39,70,43,1,44809,2015
34,35620,2,3,2,90006,167503,1,4859.44,35,40,6,90006,2015
34,35620,2,4,1,84002,142831,1,3022.83,41,39,1,75002,2015
34,35620,2,2,2,106002,190845,1,0.0,28,44,1,56001,2015
34,35620,2,2,2,30522,173751,1,0.0,52,40,7,30522,2015
34,35620,2,3,1,175047,197057,1,0.0,29,43,1,35025,2015
34,35620,2,4,1,502605,222163,1,0.0,49,44,1,1303,2015
34,35620,2,5,1,559739,214890,1,0.0,45,45,1,9739,2015
34,35620,2,4,1,161155,172921,1,0.0,53,44,1,76003,2015
34,35620,2,4,1,210225,211067,1,0.0,37,44,1,90050,2015
34,35620,2,4,1,65000,180916,1,0.0,38,43,1,30000,2015
34,35620,2,5,1,247166,225515,1,0.0,61,43,1,210095,2015
34,35620,2,5,1,131800,184745,1,0.0,37,44,1,66400,2015
34,35620,2,3,1,224705,229359,1,0.0,54,44,1,102674,2015
34,35620,2,5,1,181327,176468,1,0.0,53,44,1,61775,2015
34,35620,2,3,1,157259,199726,1,0.0,51,43,1,120000,2015
34,35620,2,5,1,246128,170195,1,0.0,53,43,1,165559,2015
34,35620,2,4,1,230924,171173,1,0.0,58,44,1,140921,2015
34,35620,2,4,1,133771,159633,1,0.0,51,45,1,127937,2015
34,35620,2,4,2,78307,200381,1,0.0,39,43,1,75077,2015
34,35620,2,4,1,96002,198770,1,3725.42,45,39,1,96002,2015
34,35620,2,5,2,160837,142125,1,3475.1,62,43,1,136000,2015
34,35620,2,2,1,124732,289902,1,3410.6,59,39,1,90228,2015
34,35620,2,5,1,247238,178316,1,3696.12,53,43,1,156052,2015
34,35620,2,2,1,119535,328112,1,2962.35,56,39,1,33020,2015
34,35620,2,2,1,78090,315556,1,3379.5,74,39,4,38076,2015
34,35620,2,2,1,216775,136022,1,3542.55,45,41,1,86225,2015
34,35620,2,1,2,17290,335094,2,3623.32,52,38,5,17290,2015
34,35620,2,2,1,39053,334748,1,3293.39,73,39,1,26461,2015
34,35620,2,2,1,22400,311091,1,3356.4,58,35,1,11200,2015
34,35620,2,2,1,77357,286143,2,3475.1,61,39,4,66925,2015
34,35620,2,2,1,124004,334343,1,3215.29,59,43,5,80002,2015
34,35620,2,3,1,339192,334343,1,3636.27,56,45,1,259150,2015
34,35620,2,4,1,118380,372694,1,3939.8,45,39,7,27021,2015
34,35620,2,4,1,99754,164527,1,2930.19,40,43,1,17752,2015
34,35620,2,3,1,105000,186840,1,2736.24,43,39,7,105000,2015
34,35620,2,2,2,35003,160565,1,3057.6,46,39,5,35003,2015
34,35620,2,1,1,132859,303862,2,2994.85,69,43,4,132859,2015
34,35620,2,5,2,27100,182394,1,0.0,33,40,1,26000,2015
34,35620,2,3,1,114676,173751,1,0.0,52,40,1,10236,2015
34,35620,2,5,1,191154,215734,1,0.0,47,44,1,191029,2015
34,35620,2,4,1,118440,162212,1,0.0,55,39,1,58040,2015
34,35620,2,8,1,151005,156354,1,0.0,34,44,1,151005,2015
34,35620,2,3,1,110000,173817,1,0.0,49,39,1,75000,2015
34,35620,2,3,2,11800,133009,1,0.0,43,39,5,11800,2015
34,35620,2,5,2,163324,166127,1,3931.65,53,43,1,100110,2015
34,35620,2,4,1,207108,166127,1,3029.21,48,40,1,26300,2015
34,35620,2,6,1,105140,154714,1,3712.7,55,43,1,2,2015
34,35620,2,1,2,5204,219642,2,4941.52,73,39,5,5204,2015
34,35620,2,1,1,40653,369279,2,3918.04,78,43,5,40653,2015
34,35620,2,1,1,68875,369279,2,3918.04,75,40,4,68875,2015
34,35620,2,2,1,40140,324641,1,2901.55,75,41,1,27600,2015
34,35620,2,3,1,135330,183160,1,2986.01,44,43,1,135320,2015
34,35620,2,3,1,135418,307239,1,3271.58,79,43,1,73208,2015
34,35620,2,2,1,187100,334748,1,3457.22,73,39,1,78700,2015
34,35620,2,3,1,185001,195611,1,3843.18,31,44,1,185001,2015
34,35620,2,3,1,278129,202017,1,3862.71,63,46,1,259000,2015
34,35620,2,2,1,253043,297188,1,2740.81,64,44,1,102043,2015
34,35620,1,1,1,8652,381654,2,4037.17,58,40,7,8652,2015
34,35620,1,1,1,29217,380136,2,3703.86,66,39,4,29217,2015
34,35620,1,2,1,55068,216416,1,3705.37,55,40,1,25034,2015
34,35620,2,1,1,81969,238169,2,4532.03,67,41,7,81969,2015
34,35620,2,4,1,83016,161867,1,3426.34,36,39,1,50016,2015
34,35620,2,1,1,21648,369279,2,3918.04,85,39,4,21648,2015
34,35620,2,2,1,180706,338647,1,3885.13,63,43,1,180704,2015
34,35620,2,1,2,13476,191078,2,4539.42,76,40,5,13476,2015
34,35620,2,3,1,191973,188057,1,4017.69,80,40,1,12301,2015
34,35620,2,3,1,189103,331499,1,3260.13,68,40,1,64970,2015
34,35620,2,1,2,209050,301688,2,2958.95,28,43,7,209050,2015
34,35620,2,2,1,45571,369279,1,3918.04,80,39,1,12595,2015
34,35620,2,2,1,22633,139143,1,3404.05,50,36,6,80,2015
34,35620,2,2,2,40000,453012,1,5676.16,18,39,7,20000,2015
34,35620,2,1,2,15600,230163,2,5353.32,52,40,7,15600,2015
34,35620,2,3,2,33800,394230,1,5407.41,30,40,1,13000,2015
34,35620,2,1,2,20000,188895,2,3461.3,58,43,7,20000,2015
34,35620,2,3,2,127520,179468,2,3628.77,67,41,4,27520,2015
34,35620,2,4,1,198428,168368,1,3246.22,47,43,1,130208,2015
34,35620,2,2,1,62316,276199,1,3259.99,70,46,1,26148,2015
34,35620,2,5,1,173880,149496,1,2740.6,40,44,1,71826,2015
34,35620,2,1,2,70000,236866,2,5063.84,31,39,3,70000,2015
34,35620,2,3,1,117769,194422,1,3806.35,57,40,1,42769,2015
34,35620,2,2,1,261095,273354,1,3259.99,73,45,1,178447,2015
34,35620,2,4,1,124000,224500,1,4105.12,47,43,1,84000,2015
34,35620,2,7,1,89845,138356,1,3432.93,34,37,1,46695,2015
34,35620,2,5,1,135459,205340,1,4338.56,57,39,1,55143,2015
34,35620,2,2,1,31300,164118,1,3869.45,61,39,1,9700,2015
34,35620,2,2,2,103160,332072,2,3558.73,29,43,7,48022,2015
34,35620,2,2,2,34800,197880,1,3862.71,58,39,1,10800,2015
34,35620,2,4,1,166600,178671,1,3696.12,54,42,1,101000,2015
34,35620,2,2,2,59000,240646,1,5925.06,42,39,1,36000,2015
34,35620,2,2,1,108932,188057,1,4941.52,71,44,1,38920,2015
34,35620,2,1,2,0,333976,2,3286.78,61,39,5,0,2015
34,35620,2,1,2,31200,369897,2,3754.67,22,39,7,31200,2015
34,35620,2,4,1,660100,168368,1,3201.49,42,44,1,430050,2015
34,35620,2,2,1,154541,314832,1,3340.38,56,44,1,151508,2015
34,35620,2,3,1,121011,177577,1,2773.74,37,44,1,61000,2015
34,35620,2,2,1,230374,307586,1,2940.27,30,44,1,99302,2015
34,35620,2,1,2,21541,199465,2,3963.71,54,39,7,21541,2015
34,35620,2,6,1,105413,195509,1,3635.39,63,39,1,3405,2015
34,35620,2,1,2,22500,355122,2,4042.7,33,32,7,22500,2015
34,35620,2,1,2,27902,197563,2,5147.06,27,40,7,27902,2015
34,35620,2,6,2,16200,238556,1,3581.94,18,39,7,9000,2015
34,35620,1,1,1,21865,371327,2,3613.42,80,39,4,21865,2015
34,35620,2,5,1,126202,199465,1,3963.71,53,39,1,23384,2015
34,35620,2,1,2,40040,344001,2,3451.63,25,39,7,40040,2015
34,35620,2,1,1,80000,210082,2,4884.88,32,40,7,80000,2015
34,35620,2,4,1,105000,142125,1,3611.73,52,43,1,95000,2015
34,35620,2,3,1,27414,194547,1,3944.27,53,40,1,11836,2015
34,35620,2,2,1,129303,372694,1,3774.44,53,43,1,114003,2015
34,35620,2,1,1,60000,324324,2,3224.75,55,41,7,60000,2015
34,35620,2,5,2,39000,127098,1,3153.59,31,40,1,0,2015
34,35620,2,4,1,500208,315690,1,2555.07,42,44,1,400204,2015
34,35620,2,4,2,118315,175913,1,2688.23,32,40,1,100115,2015
34,35620,2,1,1,40000,297934,2,2962.35,59,43,7,40000,2015
34,35620,2,5,2,175500,144342,1,3251.47,50,39,1,0,2015
34,35620,2,3,2,26502,160266,1,0.0,30,35,7,0,2015
34,35620,2,5,2,73090,160266,1,0.0,30,33,1,21890,2015
34,35620,2,3,2,10668,163631,1,0.0,52,33,1,10668,2015
34,35620,2,5,2,12002,163573,1,0.0,36,35,1,12002,2015
34,35620,2,3,2,60708,158810,1,0.0,52,39,6,60404,2015
34,35620,2,4,1,200100,190783,1,0.0,35,40,1,80100,2015
34,35620,2,2,2,42904,203978,1,0.0,72,43,1,36904,2015
34,35620,2,3,2,70697,182394,1,0.0,33,43,1,35397,2015
34,35620,2,2,2,53560,184458,1,0.0,61,41,1,40560,2015
34,35620,2,2,1,31200,155217,1,0.0,48,40,5,31200,2015
34,35620,2,3,2,22008,163710,1,0.0,38,33,7,22008,2015
34,35620,2,4,2,19600,179336,1,0.0,54,39,7,19600,2015
34,35620,2,8,2,126816,142587,1,0.0,49,39,1,18002,2015
34,35620,2,4,2,23900,150389,1,0.0,37,34,1,0,2015
34,35620,2,4,1,110262,196816,1,0.0,45,43,1,5100,2015
