cbsa_code,cbsa_name,year,age_group,owner_units_estimated,renter_units_estimated,total_age_group_units,age_group_share_of_total_units,owner_rate_within_age_group,renter_rate_within_age_group,owner_units_cps,renter_units_cps,total_units_cps,avg_hh_income_cps,avg_person_income_cps,avg_hh_size_cps,avg_age_cps,avg_education_cps,married_share_cps,cps_records,owner_rate_cps,renter_rate_cps,fmr_0br,fmr_1br,fmr_2br,fmr_3br,fmr_4br,annual_change_pct,hpi
36140,"Ocean City, NJ",2018,55-64,7723.0,1313.0,9036.0,0.23046317078147316,0.8546923417441346,0.14530765825586542,,,,,,,,,,,,,719.0,930.0,1127.0,1553.0,1867.0,4.54,894.51
36140,"Ocean City, NJ",2018,65-74,7296.0,813.0,8109.0,0.20682003672719854,0.8997410284868664,0.10025897151313355,,,,,,,,,,,,,719.0,930.0,1127.0,1553.0,1867.0,4.54,894.51
36140,"Ocean City, NJ",2018,75+,5497.0,1274.0,6771.0,0.17269434809222609,0.8118446315167627,0.18815536848323733,,,,,,,,,,,,,719.0,930.0,1127.0,1553.0,1867.0,4.54,894.51
36140,"Ocean City, NJ",2019,15-34,2727.0,2535.0,5262.0,0.1285326949852219,0.5182440136830102,0.48175598631698974,,,,,,,,,,,,,772.0,998.0,1202.0,1634.0,1845.0,6.1,949.12
36140,"Ocean City, NJ",2019,35-44,3617.0,1477.0,5094.0,0.12442902855467891,0.710051040439733,0.289948959560267,,,,,,,,,,,,,772.0,998.0,1202.0,1634.0,1845.0,6.1,949.12
36140,"Ocean City, NJ",2019,45-54,3893.0,1567.0,5460.0,0.1333691589926476,0.713003663003663,0.286996336996337,,,,,,,,,,,,,772.0,998.0,1202.0,1634.0,1845.0,6.1,949.12
36140,"Ocean City, NJ",2019,55-64,7269.0,2336.0,9605.0,0.23461735753193777,0.756793336803748,0.24320666319625195,,,,,,,,,,,,,772.0,998.0,1202.0,1634.0,1845.0,6.1,949.12
36140,"Ocean City, NJ",2019,65-74,6955.0,1310.0,8265.0,0.2018857324311781,0.8415003024803388,0.15849969751966123,,,,,,,,,,,,,772.0,998.0,1202.0,1634.0,1845.0,6.1,949.12
36140,"Ocean City, NJ",2019,75+,6072.0,1181.0,7253.0,0.17716602750433572,0.8371708258651592,0.16282917413484074,,,,,,,,,,,,,772.0,998.0,1202.0,1634.0,1845.0,6.1,949.12
36140,"Ocean City, NJ",2020,15-34,3875.0,2850.0,6725.0,0.14978061872202053,0.5762081784386617,0.42379182156133827,,,,,,,,,,,,,814.0,1012.0,1250.0,1669.0,1708.0,6.37,1009.57
36140,"Ocean City, NJ",2020,35-44,4210.0,1618.0,5828.0,0.12980244548876366,0.7223747426218257,0.27762525737817434,,,,,,,,,,,,,814.0,1012.0,1250.0,1669.0,1708.0,6.37,1009.57
36140,"Ocean City, NJ",2020,45-54,4932.0,1350.0,6282.0,0.1399140292656852,0.7851002865329513,0.2148997134670487,,,,,,,,,,,,,814.0,1012.0,1250.0,1669.0,1708.0,6.37,1009.57
36140,"Ocean City, NJ",2020,55-64,7774.0,2224.0,9998.0,0.2226775652018976,0.7775555111022204,0.22244448889777957,,,,,,,,,,,,,814.0,1012.0,1250.0,1669.0,1708.0,6.37,1009.57
36140,"Ocean City, NJ",2020,65-74,7488.0,1218.0,8706.0,0.19390186863849973,0.8600964851826327,0.13990351481736732,,,,,,,,,,,,,814.0,1012.0,1250.0,1669.0,1708.0,6.37,1009.57
36140,"Ocean City, NJ",2020,75+,6070.0,1290.0,7360.0,0.16392347268313326,0.8247282608695652,0.17527173913043478,,,,,,,,,,,,,814.0,1012.0,1250.0,1669.0,1708.0,6.37,1009.57
36140,"Ocean City, NJ",2021,15-34,5023.0,3165.0,8188.0,0.16758084322554237,0.6134587200781632,0.38654127992183684,,,,,,,,,,,,,898.0,1069.0,1361.0,1763.0,1846.0,15.59,1166.95
36140,"Ocean City, NJ",2021,35-44,4802.0,1760.0,6562.0,0.13430208759721654,0.7317890886924718,0.26821091130752817,,,,,,,,,,,,,898.0,1069.0,1361.0,1763.0,1846.0,15.59,1166.95
36140,"Ocean City, NJ",2021,45-54,5970.0,1132.0,7102.0,0.1453540728612362,0.8406082793579274,0.15939172064207266,,,,,,,,,,,,,898.0,1069.0,1361.0,1763.0,1846.0,15.59,1166.95
36140,"Ocean City, NJ",2021,55-64,8278.0,2113.0,10391.0,0.21266884977486697,0.7966509479357136,0.2033490520642864,,,,,,,,,,,,,898.0,1069.0,1361.0,1763.0,1846.0,15.59,1166.95
36140,"Ocean City, NJ",2021,65-74,8022.0,1127.0,9149.0,0.18724928366762178,0.8768171384850804,0.12318286151491967,,,,,,,,,,,,,898.0,1069.0,1361.0,1763.0,1846.0,15.59,1166.95
36140,"Ocean City, NJ",2021,75+,6068.0,1400.0,7468.0,0.15284486287351617,0.8125334761649705,0.18746652383502946,,,,,,,,,,,,,898.0,1069.0,1361.0,1763.0,1846.0,15.59,1166.95
36140,"Ocean City, NJ",2022,15-34,3538.0,5081.0,8619.0,0.1774807981385005,0.4104884557373245,0.5895115442626755,,,,,,,,,,,,,973.0,1113.0,1465.0,1816.0,1987.0,19.34,1392.67
36140,"Ocean City, NJ",2022,35-44,3777.0,1859.0,5636.0,0.11605543314869345,0.6701561391057488,0.3298438608942512,,,,,,,,,,,,,973.0,1113.0,1465.0,1816.0,1987.0,19.34,1392.67
36140,"Ocean City, NJ",2022,45-54,5002.0,1113.0,6115.0,0.12591890945781767,0.8179885527391659,0.18201144726083401,,,,,,,,,,,,,973.0,1113.0,1465.0,1816.0,1987.0,19.34,1392.67
36140,"Ocean City, NJ",2022,55-64,8477.0,1280.0,9757.0,0.2009142763008875,0.8688121348775238,0.13118786512247618,,,,,,,,,,,,,973.0,1113.0,1465.0,1816.0,1987.0,19.34,1392.67
36140,"Ocean City, NJ",2022,65-74,8950.0,1130.0,10080.0,0.20756543047175832,0.8878968253968254,0.11210317460317461,,,,,,,,,,,,,973.0,1113.0,1465.0,1816.0,1987.0,19.34,1392.67
36140,"Ocean City, NJ",2022,75+,7302.0,1054.0,8356.0,0.17206515248234253,0.8738630923887027,0.12613690761129728,,,,,,,,,,,,,973.0,1113.0,1465.0,1816.0,1987.0,19.34,1392.67
36140,"Ocean City, NJ",2023,15-34,5692.0,2898.0,8590.0,0.18078121053960772,0.6626309662398138,0.3373690337601863,,,,,,,,,,,,,1046.0,1178.0,1551.0,1925.0,2084.0,11.37,1551.02
36140,"Ocean City, NJ",2023,35-44,3849.0,873.0,4722.0,0.09937705194039902,0.8151207115628971,0.1848792884371029,,,,,,,,,,,,,1046.0,1178.0,1551.0,1925.0,2084.0,11.37,1551.02
36140,"Ocean City, NJ",2023,45-54,5147.0,1301.0,6448.0,0.13570165838875325,0.7982320099255583,0.20176799007444168,,,,,,,,,,,,,1046.0,1178.0,1551.0,1925.0,2084.0,11.37,1551.02
36140,"Ocean City, NJ",2023,55-64,7788.0,945.0,8733.0,0.18379072312484215,0.8917897629680522,0.10821023703194778,,,,,,,,,,,,,1046.0,1178.0,1551.0,1925.0,2084.0,11.37,1551.02
36140,"Ocean City, NJ",2023,65-74,9541.0,871.0,10412.0,0.21912618907315431,0.9163465232424126,0.0836534767575874,,,,,,,,,,,,,1046.0,1178.0,1551.0,1925.0,2084.0,11.37,1551.02
36140,"Ocean City, NJ",2023,75+,7354.0,1257.0,8611.0,0.18122316693324353,0.8540239228893276,0.1459760771106724,,,,,,,,,,,,,1046.0,1178.0,1551.0,1925.0,2084.0,11.37,1551.02
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2005,15-34,44123.0,42960.0,87083.0,0.19148337331594767,0.5066775375216748,0.4933224624783253,5372376.0,2289936.0,7662312.0,55251.27576480832,25486.73502958376,3.1286590783565065,28.361476536063787,39.38923395445135,0.6296700003863064,42.0,0.7011429448448457,0.2988570551551542,663.0,761.0,914.0,1095.0,1328.0,15.842500000000001,576.86
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2005,35-44,77080.0,25740.0,102820.0,0.22608684179857996,0.7496595992997471,0.2503404007002529,15507266.0,1512784.0,17020050.0,98149.68172008895,70851.70930743447,3.886287995628685,39.673453368233346,40.826909791686866,0.8456387613432393,110.0,0.9111175349073592,0.08888246509264074,663.0,761.0,914.0,1095.0,1328.0,15.842500000000001,576.86
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2005,45-54,94222.0,20080.0,114302.0,0.2513341586389933,0.8243250336827003,0.17567496631729979,11872668.0,2786708.0,14659376.0,106502.53284778287,65569.36130732986,3.574391433850936,48.497167000832775,40.95994249687026,0.7879755591233897,86.0,0.8099026861716352,0.19009731382836487,663.0,761.0,914.0,1095.0,1328.0,15.842500000000001,576.86
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2005,55-64,65097.0,6630.0,71727.0,0.15771767070304168,0.9075661884645949,0.09243381153540507,11835528.0,924340.0,12759868.0,118224.98004697227,64278.62174781119,2.6105094504112425,58.90923072244948,41.40906112821857,0.8385251320781688,62.0,0.9275588117369239,0.07244118826307608,663.0,761.0,914.0,1095.0,1328.0,15.842500000000001,576.86
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2005,65-74,38984.0,0.0,38984.0,0.08572037969923986,1.0,0.0,4996206.0,0.0,4996206.0,64194.44191532535,38302.53129594737,2.4791123504515227,67.44547922963945,40.00364116291442,1.0,24.0,1.0,0.0,663.0,761.0,914.0,1095.0,1328.0,15.842500000000001,576.86
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2005,75+,39865.0,0.0,39865.0,0.08765757584419753,1.0,0.0,5413070.0,395444.0,5808514.0,37634.64473426422,20030.23783880008,2.39561650363587,77.82908916118649,39.99510305045318,0.6464321167169435,26.0,0.9319199368375457,0.06808006316245428,663.0,761.0,914.0,1095.0,1328.0,15.842500000000001,576.86
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2006,15-34,43985.0,39502.0,83487.0,0.18553120187382358,0.5268484913818918,0.47315150861810823,5608864.0,4034172.0,9643036.0,75131.55252287765,50304.1885733912,3.235975682347344,28.311927695800367,39.80087806371355,0.6110648140274495,48.0,0.5816491818551751,0.41835081814482494,649.0,742.0,886.0,1061.0,1262.0,9.9275,633.7175
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2006,35-44,79889.0,23641.0,103530.0,0.2300722906559938,0.7716507292572201,0.22834927074277986,12471594.0,1889260.0,14360854.0,81331.89731167798,47282.06555195116,3.895965936287633,39.78406298121268,40.398340237983064,0.7615704469943083,80.0,0.8684437568963517,0.1315562431036483,649.0,742.0,886.0,1061.0,1262.0,9.9275,633.7175
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2006,45-54,92211.0,19330.0,111541.0,0.24787494805428578,0.8267004957818201,0.17329950421817986,17301374.0,2198278.0,19499652.0,112657.12231808035,57634.82021422741,3.482838668095205,49.00185962293071,40.99745862131283,0.7442255892566698,100.0,0.8872657829996146,0.11273421700038544,649.0,742.0,886.0,1061.0,1262.0,9.9275,633.7175
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2006,55-64,68942.0,6380.0,75322.0,0.1673863138876728,0.9152969915828045,0.08470300841719551,8268790.0,1949850.0,10218640.0,129504.26604871098,68494.06749724034,2.309434523576523,60.02070334212772,41.2628927137075,0.631033483907839,42.0,0.8091869368135094,0.19081306318649058,649.0,742.0,886.0,1061.0,1262.0,9.9275,633.7175
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2006,65-74,41146.0,0.0,41146.0,0.09143779070155049,1.0,0.0,3917438.0,0.0,3917438.0,76546.69162090121,48835.960093816415,2.198266826430948,68.63801545806213,41.507639431689796,1.0,16.0,1.0,0.0,649.0,742.0,886.0,1061.0,1262.0,9.9275,633.7175
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2006,75+,34963.0,0.0,34963.0,0.07769745482667353,1.0,0.0,6903674.0,739256.0,7642930.0,33830.60415625945,17485.866237162973,2.0446823404113346,78.54056101521275,39.13651727805959,0.7164276004097905,28.0,0.9032758379312645,0.09672416206873542,649.0,742.0,886.0,1061.0,1262.0,9.9275,633.7175
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2007,15-34,42119.0,42604.0,84723.0,0.18410399160348637,0.49713773119459886,0.5028622688054011,6820638.0,5376580.0,12197218.0,67256.66739727043,36741.450596521274,3.280523804690545,29.381302359275697,40.7359368341207,0.6793406496465013,60.0,0.5591962035933112,0.4408037964066888,676.0,773.0,923.0,1105.0,1314.0,2.145,645.8225
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2007,35-44,82051.0,24653.0,106704.0,0.23186894137434239,0.7689589893537262,0.2310410106462738,11374388.0,2695322.0,14069710.0,88799.6656928963,53487.56250455766,3.9324863127953598,39.99327491469263,40.32326309497495,0.7706795662455018,82.0,0.8084308773954829,0.19156912260451708,676.0,773.0,923.0,1105.0,1314.0,2.145,645.8225
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2007,45-54,91482.0,20853.0,112335.0,0.24410516502930305,0.8143677393510482,0.1856322606489518,17082336.0,1585884.0,18668220.0,140702.1636059571,93056.63676119094,3.1737074022054594,49.06854504607295,41.25396379515562,0.6964869709056354,96.0,0.915048997708405,0.08495100229159502,676.0,773.0,923.0,1105.0,1314.0,2.145,645.8225
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2007,55-64,71489.0,8369.0,79858.0,0.17353229419958235,0.8952014826316712,0.10479851736832878,6501546.0,349064.0,6850610.0,103699.90991926266,46766.18237937935,2.419495198237821,59.167133145807455,41.02119460894723,0.900762413858036,28.0,0.9490462893085433,0.050953710691456676,676.0,773.0,923.0,1105.0,1314.0,2.145,645.8225
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2007,65-74,42064.0,0.0,42064.0,0.09140552509718791,1.0,0.0,4731866.0,812674.0,5544540.0,70790.39971503498,43480.47955718599,2.331644103929271,68.69607036832632,41.510793320996875,0.8478636640731242,24.0,0.8534280571517204,0.14657194284827957,676.0,773.0,923.0,1105.0,1314.0,2.145,645.8225
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2007,75+,34507.0,0.0,34507.0,0.07498408269609792,1.0,0.0,6448398.0,883198.0,7331596.0,53389.989226083926,29204.120386884384,2.1389244579215765,79.38933323658314,40.44160343805087,0.7392777779899492,28.0,0.8795353699249113,0.1204646300750887,676.0,773.0,923.0,1105.0,1314.0,2.145,645.8225
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2008,15-34,42667.0,40700.0,83367.0,0.18245306101903383,0.5117972339174973,0.4882027660825027,3503544.0,5752250.0,9255794.0,48552.530437043,30228.77587681835,3.780211616637103,28.071334560816716,39.63756734430347,0.35835542580139534,50.0,0.3785244140048925,0.6214755859951075,682.0,781.0,932.0,1116.0,1327.0,-3.585,622.37
