county_clean,county_fips_full,year,age_group,owner_units_estimated,renter_units_estimated,total_age_group_units,age_group_share_of_total_units,owner_rate_within_age_group,renter_rate_within_age_group
Essex,34013,2010,25-34,8471.0,34652.0,43123.0,0.15657348674918398,0.19643809567979964,0.8035619043202004
Essex,34013,2010,35-44,26045.0,34347.0,60392.0,0.2192747724359789,0.4312657305603391,0.5687342694396609
Essex,34013,2010,45-54,32130.0,31046.0,63176.0,0.2293830809281925,0.508579207293909,0.4914207927060909
Essex,34013,2010,55-59,15571.0,10511.0,26082.0,0.09470003667166514,0.5970017636684304,0.40299823633156967
Essex,34013,2010,60-64,11782.0,0.0,11782.0,0.04277876819513683,1.0,0.0
Essex,34013,2010,65-74,17786.0,0.0,17786.0,0.06457843923940788,1.0,0.0
Essex,34013,2010,75-84,10980.0,0.0,10980.0,0.03986682013092874,1.0,0.0
Essex,34013,2010,85+,4197.0,0.0,4197.0,0.01523871075496429,1.0,0.0
Gloucester,34015,2010,15-24,599.0,1788.0,2387.0,0.02278063026092268,0.25094260578131544,0.7490573942186846
Gloucester,34015,2010,25-34,9639.0,3284.0,12923.0,0.12333225172262412,0.74587943975857,0.25412056024143
Gloucester,34015,2010,35-44,17670.0,4428.0,22098.0,0.21089500104979864,0.7996198751018192,0.20038012489818083
Gloucester,34015,2010,45-54,20343.0,5040.0,25383.0,0.2422458055772938,0.8014419099397234,0.19855809006027655
Gloucester,34015,2010,55-59,8742.0,1357.0,10099.0,0.09638105781527362,0.8656302604218239,0.13436973957817605
Gloucester,34015,2010,60-64,8062.0,0.0,8062.0,0.07694069592105514,1.0,0.0
Gloucester,34015,2010,65-74,11591.0,0.0,11591.0,0.11062014468133839,1.0,0.0
Gloucester,34015,2010,75-84,5984.0,0.0,5984.0,0.05710904544673703,1.0,0.0
Gloucester,34015,2010,85+,1283.0,0.0,1283.0,0.012244469469947129,1.0,0.0
Hudson,34017,2010,15-24,312.0,6266.0,6578.0,0.02755852730715734,0.04743083003952569,0.9525691699604744
Hudson,34017,2010,25-34,11693.0,44344.0,56037.0,0.23476698004122468,0.20866570301764906,0.7913342969823509
Hudson,34017,2010,35-44,16578.0,36138.0,52716.0,0.22085365240561058,0.31447757796494424,0.6855224220350558
Hudson,34017,2010,45-54,17612.0,29650.0,47262.0,0.19800412246744759,0.3726461004612585,0.6273538995387414
Hudson,34017,2010,55-59,8941.0,10525.0,19466.0,0.08155279607192532,0.45931367512586047,0.5406863248741395
Hudson,34017,2010,60-64,6618.0,0.0,6618.0,0.027726107284701623,1.0,0.0
Hudson,34017,2010,65-74,9731.0,0.0,9731.0,0.04076801903708545,1.0,0.0
Hudson,34017,2010,75-84,6133.0,0.0,6133.0,0.02569420005697719,1.0,0.0
Hudson,34017,2010,85+,2961.0,0.0,2961.0,0.01240510783771555,1.0,0.0
Hunterdon,34019,2010,15-24,0.0,263.0,263.0,0.005531019978969506,0.0,1.0
Hunterdon,34019,2010,25-34,1772.0,1978.0,3750.0,0.07886435331230283,0.47253333333333336,0.5274666666666666
Hunterdon,34019,2010,35-44,7231.0,1372.0,8603.0,0.18092534174553102,0.8405207485760781,0.1594792514239219
Hunterdon,34019,2010,45-54,12695.0,1845.0,14540.0,0.3057833859095689,0.8731086657496562,0.12689133425034388
Hunterdon,34019,2010,55-59,5676.0,419.0,6095.0,0.12818086225026287,0.9312551271534044,0.06874487284659557
Hunterdon,34019,2010,60-64,4075.0,0.0,4075.0,0.08569926393270241,1.0,0.0
Hunterdon,34019,2010,65-74,5378.0,0.0,5378.0,0.11310199789695058,1.0,0.0
Hunterdon,34019,2010,75-84,2811.0,0.0,2811.0,0.05911671924290221,1.0,0.0
Hunterdon,34019,2010,85+,553.0,0.0,553.0,0.011629863301787592,1.0,0.0
Mercer,34021,2010,15-24,238.0,3064.0,3302.0,0.025110266159695818,0.07207752877044216,0.9279224712295578
Mercer,34021,2010,25-34,7776.0,9442.0,17218.0,0.13093536121673005,0.45162039725868275,0.5483796027413173
Mercer,34021,2010,35-44,18733.0,7974.0,26707.0,0.20309505703422054,0.7014265922791777,0.29857340772082225
Mercer,34021,2010,45-54,22273.0,8893.0,31166.0,0.23700380228136883,0.7146569980106526,0.28534300198934737
Mercer,34021,2010,55-59,10791.0,4046.0,14837.0,0.11282889733840304,0.7273033632135877,0.27269663678641237
Mercer,34021,2010,60-64,7770.0,0.0,7770.0,0.05908745247148289,1.0,0.0
Mercer,34021,2010,65-74,10736.0,0.0,10736.0,0.0816425855513308,1.0,0.0
Mercer,34021,2010,75-84,7608.0,0.0,7608.0,0.05785551330798479,1.0,0.0
Mercer,34021,2010,85+,2887.0,0.0,2887.0,0.021954372623574143,1.0,0.0
Middlesex,34023,2010,15-24,165.0,5331.0,5496.0,0.01970761303370303,0.030021834061135372,0.9699781659388647
Middlesex,34023,2010,25-34,14323.0,26951.0,41274.0,0.14800073150528728,0.3470223385181955,0.6529776614818045
Middlesex,34023,2010,35-44,35180.0,23606.0,58786.0,0.2107954402837093,0.5984418058721465,0.4015581941278536
Middlesex,34023,2010,45-54,49219.0,15782.0,65001.0,0.23308125087404125,0.7572037353271488,0.24279626467285118
Middlesex,34023,2010,55-59,21726.0,5431.0,27157.0,0.0973798484636596,0.8000147291674338,0.19998527083256618
Middlesex,34023,2010,60-64,19321.0,0.0,19321.0,0.06928143948765944,1.0,0.0
Middlesex,34023,2010,65-74,23492.0,0.0,23492.0,0.08423785396429251,1.0,0.0
Middlesex,34023,2010,75-84,16425.0,0.0,16425.0,0.05889693305650878,1.0,0.0
Middlesex,34023,2010,85+,5897.0,0.0,5897.0,0.021145522936635148,1.0,0.0
Monmouth,34025,2010,15-24,748.0,3539.0,4287.0,0.018275059467478323,0.17448098903662235,0.8255190109633777
Monmouth,34025,2010,25-34,11026.0,12431.0,23457.0,0.09999488451799371,0.47005158374898753,0.5299484162510125
Monmouth,34025,2010,35-44,32657.0,10578.0,43235.0,0.18430655378503039,0.7553371111368105,0.24466288886318954
Monmouth,34025,2010,45-54,50327.0,11534.0,61861.0,0.2637073603260267,0.8135497324647193,0.1864502675352807
Monmouth,34025,2010,55-59,20838.0,4068.0,24906.0,0.10617182904059135,0.8366658636473139,0.1633341363526861
Monmouth,34025,2010,60-64,17972.0,0.0,17972.0,0.07661286884756716,1.0,0.0
Monmouth,34025,2010,65-74,22881.0,0.0,22881.0,0.09753945315497353,1.0,0.0
Monmouth,34025,2010,75-84,14811.0,0.0,14811.0,0.06313783666265954,1.0,0.0
Monmouth,34025,2010,85+,5183.0,0.0,5183.0,0.022094619365509716,1.0,0.0
Morris,34027,2010,15-24,85.0,1618.0,1703.0,0.009578931974396184,0.049911920140927775,0.9500880798590722
Morris,34027,2010,25-34,9429.0,7917.0,17346.0,0.09756673753838885,0.5435835351089588,0.45641646489104115
Morris,34027,2010,35-44,27301.0,9657.0,36958.0,0.20787913558997898,0.738703393040749,0.26129660695925105
Morris,34027,2010,45-54,37911.0,8368.0,46279.0,0.2603073357857199,0.8191836470105232,0.18081635298947688
Morris,34027,2010,55-59,16822.0,2800.0,19622.0,0.11036864545014793,0.8573030272143513,0.14269697278564877
Morris,34027,2010,60-64,12808.0,0.0,12808.0,0.07204166807285163,1.0,0.0
Morris,34027,2010,65-74,18373.0,0.0,18373.0,0.10334334537027662,1.0,0.0
Morris,34027,2010,75-84,10503.0,0.0,10503.0,0.05907664270527488,1.0,0.0
Morris,34027,2010,85+,4364.0,0.0,4364.0,0.02454636473063121,1.0,0.0
Ocean,34029,2010,15-24,764.0,2175.0,2939.0,0.013300327643321326,0.25995236474991495,0.7400476352500851
Ocean,34029,2010,25-34,13053.0,10208.0,23261.0,0.10526673062650471,0.5611538626886204,0.43884613731137956
Ocean,34029,2010,35-44,25116.0,8057.0,33173.0,0.15012309251850914,0.7571217556446508,0.24287824435534924
Ocean,34029,2010,45-54,34547.0,8308.0,42855.0,0.1939385985554731,0.8061369735153424,0.19386302648465756
Ocean,34029,2010,55-59,16218.0,2907.0,19125.0,0.0865494270767337,0.848,0.152
Ocean,34029,2010,60-64,21329.0,0.0,21329.0,0.09652354144416488,1.0,0.0
Ocean,34029,2010,65-74,32967.0,0.0,32967.0,0.14919084770921204,1.0,0.0
Ocean,34029,2010,75-84,26178.0,0.0,26178.0,0.1184674981445613,1.0,0.0
Ocean,34029,2010,85+,9925.0,0.0,9925.0,0.044915192875115396,1.0,0.0
Passaic,34031,2010,15-24,235.0,3186.0,3421.0,0.021179121756734167,0.0686933645133002,0.9313066354866998
Passaic,34031,2010,25-34,6802.0,16261.0,23063.0,0.14278108303874895,0.2949312752027056,0.7050687247972943
Passaic,34031,2010,35-44,15938.0,16818.0,32756.0,0.20278962650207086,0.4865673464403468,0.5134326535596532
Passaic,34031,2010,45-54,22433.0,16424.0,38857.0,0.24056040166659443,0.5773219754484391,0.42267802455156084
Passaic,34031,2010,55-59,11657.0,6117.0,17774.0,0.11003733122016753,0.6558456171936536,0.34415438280634636
Passaic,34031,2010,60-64,8494.0,0.0,8494.0,0.05258563583797136,1.0,0.0
Passaic,34031,2010,65-74,11223.0,0.0,11223.0,0.06948064410284349,1.0,0.0
Passaic,34031,2010,75-84,7113.0,0.0,7113.0,0.04403598160059928,1.0,0.0
Passaic,34031,2010,85+,3826.0,0.0,3826.0,0.023686442514254582,1.0,0.0
Salem,34033,2010,15-24,72.0,266.0,338.0,0.013575387581331835,0.21301775147928995,0.7869822485207101
Salem,34033,2010,25-34,1417.0,1006.0,2423.0,0.0973170535786007,0.5848122162608337,0.4151877837391663
Salem,34033,2010,35-44,2806.0,2186.0,4992.0,0.2004980319704394,0.5620993589743589,0.437900641025641
Salem,34033,2010,45-54,4258.0,1153.0,5411.0,0.2173266929070608,0.786915542413602,0.21308445758639807
Salem,34033,2010,55-59,2082.0,651.0,2733.0,0.10976785283958551,0.7618002195389681,0.23819978046103182
Salem,34033,2010,60-64,1685.0,0.0,1685.0,0.06767611856374006,1.0,0.0
Salem,34033,2010,65-74,2634.0,0.0,2634.0,0.10579162984978713,1.0,0.0
Salem,34033,2010,75-84,2044.0,0.0,2044.0,0.08209494738533216,1.0,0.0
Salem,34033,2010,85+,358.0,0.0,358.0,0.014378664953008274,1.0,0.0
Somerset,34035,2010,15-24,123.0,1495.0,1618.0,0.013958744920759535,0.07601977750309023,0.9239802224969098
Somerset,34035,2010,25-34,7992.0,4434.0,12426.0,0.10720109047302719,0.6431675519072911,0.3568324480927088
Somerset,34035,2010,35-44,19019.0,5882.0,24901.0,0.21482491178728874,0.7637845869643789,0.23621541303562105
Somerset,34035,2010,45-54,26706.0,4071.0,30777.0,0.26551810409531285,0.8677258992104494,0.13227410078955062
Somerset,34035,2010,55-59,11286.0,1903.0,13189.0,0.11378361357224816,0.8557130942452044,0.14428690575479566
Somerset,34035,2010,60-64,7724.0,0.0,7724.0,0.06663618403457766,1.0,0.0
Somerset,34035,2010,65-74,11000.0,0.0,11000.0,0.09489876027710438,1.0,0.0
Somerset,34035,2010,75-84,6754.0,0.0,6754.0,0.05826783881014209,1.0,0.0
Somerset,34035,2010,85+,2978.0,0.0,2978.0,0.025691682555019715,1.0,0.0
Sussex,34037,2010,15-24,184.0,295.0,479.0,0.008727975073340501,0.38413361169102295,0.615866388308977
Sussex,34037,2010,25-34,3995.0,1330.0,5325.0,0.0970281153769064,0.7502347417840376,0.24976525821596243
Sussex,34037,2010,35-44,9042.0,1819.0,10861.0,0.19790091288424044,0.8325200257803149,0.1674799742196851
Sussex,34037,2010,45-54,13142.0,2635.0,15777.0,0.28747654015050744,0.8329847245991,0.16701527540090005
Sussex,34037,2010,55-59,5726.0,482.0,6208.0,0.11311747234926477,0.9223582474226805,0.07764175257731959
Sussex,34037,2010,60-64,5227.0,0.0,5227.0,0.09524243362912484,1.0,0.0
Sussex,34037,2010,65-74,5436.0,0.0,5436.0,0.09905067327490388,1.0,0.0
Sussex,34037,2010,75-84,2619.0,0.0,2619.0,0.04772143364734607,1.0,0.0
Sussex,34037,2010,85+,1118.0,0.0,1118.0,0.020371348918569267,1.0,0.0
Union,34039,2010,15-24,162.0,2563.0,2725.0,0.014819286281419606,0.05944954128440367,0.9405504587155963
Union,34039,2010,25-34,8708.0,15471.0,24179.0,0.1314919350453008,0.36014723520410274,0.6398527647958973
Union,34039,2010,35-44,20930.0,17619.0,38549.0,0.20963987774768603,0.5429453422916288,0.45705465770837117
Union,34039,2010,45-54,28608.0,15587.0,44195.0,0.24034435126874842,0.6473130444620432,0.35268695553795676
Union,34039,2010,55-59,13666.0,5230.0,18896.0,0.10276155360502931,0.7232218458933107,0.27677815410668927
Union,34039,2010,60-64,11460.0,0.0,11460.0,0.06232257643488759,1.0,0.0
Union,34039,2010,65-74,14512.0,0.0,14512.0,0.07892017707007755,1.0,0.0
Union,34039,2010,75-84,9297.0,0.0,9297.0,0.05055959800306718,1.0,0.0
Union,34039,2010,85+,5283.0,0.0,5283.0,0.02873038144027148,1.0,0.0
Warren,34041,2010,15-24,185.0,505.0,690.0,0.016744321490972627,0.26811594202898553,0.7318840579710145
Warren,34041,2010,25-34,2464.0,1677.0,4141.0,0.10049019607843138,0.595025356194156,0.404974643805844
Warren,34041,2010,35-44,6192.0,2105.0,8297.0,0.20134439914579694,0.7462938411474027,0.25370615885259734
Warren,34041,2010,45-54,9407.0,1812.0,11219.0,0.2722529605901767,0.8384882788127284,0.16151172118727158
Warren,34041,2010,55-59,3056.0,722.0,3778.0,0.09168122694622403,0.8088935944944415,0.1911064055055585
Warren,34041,2010,60-64,3616.0,0.0,3616.0,0.0877499514657348,1.0,0.0
Warren,34041,2010,65-74,3358.0,0.0,3358.0,0.08148903125606678,1.0,0.0
Warren,34041,2010,75-84,2583.0,0.0,2583.0,0.06268200349446709,1.0,0.0
Warren,34041,2010,85+,884.0,0.0,884.0,0.02145214521452145,1.0,0.0
Atlantic,34001,2011,15-24,233.0,2152.0,2385.0,0.0239068984182354,0.09769392033542977,0.9023060796645702
Atlantic,34001,2011,25-34,4616.0,9101.0,13717.0,0.13749724343938574,0.33651673106364366,0.6634832689363563
Atlantic,34001,2011,35-44,12525.0,5782.0,18307.0,0.18350674605561235,0.6841645272300213,0.3158354727699787
Atlantic,34001,2011,45-54,15070.0,7878.0,22948.0,0.23002746536757482,0.6567021091162628,0.34329789088373713
Atlantic,34001,2011,55-59,6671.0,2228.0,8899.0,0.08920230147751648,0.7496347904258905,0.25036520957410946
Atlantic,34001,2011,60-64,8585.0,0.0,8585.0,0.08605481044886831,1.0,0.0
Atlantic,34001,2011,65-74,10513.0,0.0,10513.0,0.10538080631903932,1.0,0.0
Atlantic,34001,2011,75-84,6304.0,0.0,6304.0,0.06319039313566288,1.0,0.0
Atlantic,34001,2011,85+,2238.0,0.0,2238.0,0.022433391471702653,1.0,0.0
Bergen,34003,2011,15-24,409.0,4408.0,4817.0,0.01461716796543102,0.08490761884990658,0.9150923811500934
Bergen,34003,2011,25-34,10595.0,23571.0,34166.0,0.10367659553807686,0.3101036117777908,0.6898963882222092
Bergen,34003,2011,35-44,37733.0,27219.0,64952.0,0.1970965940815187,0.5809366917108019,0.4190633082891982
Bergen,34003,2011,45-54,54680.0,23763.0,78443.0,0.23803498167164325,0.6970666598676746,0.30293334013232537
Bergen,34003,2011,55-59,25395.0,10136.0,35531.0,0.10781868278591022,0.7147279840139596,0.28527201598604035
Bergen,34003,2011,60-64,23372.0,0.0,23372.0,0.07092224407059451,1.0,0.0
Bergen,34003,2011,65-74,29508.0,0.0,29508.0,0.089541912460855,1.0,0.0
Bergen,34003,2011,75-84,20871.0,0.0,20871.0,0.06333296919379507,1.0,0.0
Bergen,34003,2011,85+,9585.0,0.0,9585.0,0.029085645619401353,1.0,0.0
Burlington,34005,2011,15-24,300.0,2898.0,3198.0,0.019410050983248363,0.09380863039399624,0.9061913696060038
Burlington,34005,2011,25-34,9482.0,9335.0,18817.0,0.11420854576353484,0.5039060424084605,0.49609395759153957
Burlington,34005,2011,35-44,21787.0,8294.0,30081.0,0.18257465404224327,0.7242777833183737,0.2757222166816263
Burlington,34005,2011,45-54,32361.0,7360.0,39721.0,0.2410840009711095,0.8147075854082223,0.18529241459177764
Burlington,34005,2011,55-59,15192.0,2070.0,17262.0,0.10477057538237436,0.8800834202294057,0.11991657977059438
Burlington,34005,2011,60-64,13405.0,0.0,13405.0,0.08136076717649915,1.0,0.0
Burlington,34005,2011,65-74,18546.0,0.0,18546.0,0.11256372906045156,1.0,0.0
Burlington,34005,2011,75-84,12441.0,0.0,12441.0,0.07550983248361252,1.0,0.0
Burlington,34005,2011,85+,3857.0,0.0,3857.0,0.023409808205875213,1.0,0.0
Camden,34007,2011,15-24,807.0,3061.0,3868.0,0.020830304107361152,0.20863495346432265,0.7913650465356774
Camden,34007,2011,25-34,10725.0,16658.0,27383.0,0.14746541297101098,0.3916663623415988,0.6083336376584012
Camden,34007,2011,35-44,23944.0,10121.0,34065.0,0.1834499248751959,0.7028915308968149,0.2971084691031851
Camden,34007,2011,45-54,32018.0,10348.0,42366.0,0.2281532222886408,0.755747533399424,0.24425246660057592
Camden,34007,2011,55-59,14399.0,4863.0,19262.0,0.10373146786866354,0.7475340047762434,0.2524659952237566
Camden,34007,2011,60-64,13837.0,0.0,13837.0,0.07451626627030927,1.0,0.0
Camden,34007,2011,65-74,15736.0,0.0,15736.0,0.08474293315238757,1.0,0.0
Camden,34007,2011,75-84,10050.0,0.0,10050.0,0.05412217070294199,1.0,0.0
Camden,34007,2011,85+,4268.0,0.0,4268.0,0.022984420354244417,1.0,0.0
Cape May,34009,2011,15-24,177.0,645.0,822.0,0.020008762961881116,0.21532846715328466,0.7846715328467153
Cape May,34009,2011,25-34,1303.0,2606.0,3909.0,0.09515116109244925,0.3333333333333333,0.6666666666666666
Cape May,34009,2011,35-44,3212.0,1438.0,4650.0,0.1131882576310793,0.690752688172043,0.309247311827957
Cape May,34009,2011,45-54,7342.0,2375.0,9717.0,0.23652694610778444,0.7555829988679633,0.24441700113203663
Cape May,34009,2011,55-59,2873.0,793.0,3666.0,0.08923616182269607,0.7836879432624113,0.21631205673758866
Cape May,34009,2011,60-64,4606.0,0.0,4606.0,0.1121172289567207,1.0,0.0
Cape May,34009,2011,65-74,6137.0,0.0,6137.0,0.1493841585122438,1.0,0.0
Cape May,34009,2011,75-84,3886.0,0.0,3886.0,0.09459130519448906,1.0,0.0
Cape May,34009,2011,85+,1260.0,0.0,1260.0,0.03067036658390536,1.0,0.0
Cumberland,34011,2011,15-24,504.0,853.0,1357.0,0.027295035803363104,0.3714075165806927,0.6285924834193073
Cumberland,34011,2011,25-34,2949.0,4108.0,7057.0,0.1419462547268485,0.41788295309621654,0.5821170469037835
Cumberland,34011,2011,35-44,6175.0,3106.0,9281.0,0.18668034435594175,0.6653377868764142,0.3346622131235858
Cumberland,34011,2011,45-54,8193.0,2838.0,11031.0,0.22188027999034515,0.7427250475931466,0.2572749524068534
Cumberland,34011,2011,55-59,3553.0,1154.0,4707.0,0.0946777697320782,0.7548332271085617,0.2451667728914383
Cumberland,34011,2011,60-64,3839.0,0.0,3839.0,0.07721860165741411,1.0,0.0
Cumberland,34011,2011,65-74,4818.0,0.0,4818.0,0.09691045136374608,1.0,0.0
Cumberland,34011,2011,75-84,3270.0,0.0,3270.0,0.06577359401399951,1.0,0.0
Cumberland,34011,2011,85+,968.0,0.0,968.0,0.019470592968058573,1.0,0.0
Essex,34013,2011,15-24,74.0,6231.0,6305.0,0.02306153277810087,0.011736716891356067,0.988263283108644
Essex,34013,2011,25-34,7283.0,33845.0,41128.0,0.15043215227561182,0.17708130713868897,0.822918692861311
Essex,34013,2011,35-44,24373.0,34135.0,58508.0,0.2140022458019232,0.41657551104122514,0.5834244889587749
Essex,34013,2011,45-54,31612.0,31373.0,62985.0,0.23037758002040973,0.5018972771294753,0.4981027228705247
Essex,34013,2011,55-59,14284.0,12416.0,26700.0,0.09765946473834944,0.5349812734082398,0.4650187265917603
Essex,34013,2011,60-64,11884.0,0.0,11884.0,0.043467605953203925,1.0,0.0
Essex,34013,2011,65-74,18269.0,0.0,18269.0,0.06682175135973431,1.0,0.0
Essex,34013,2011,75-84,9977.0,0.0,9977.0,0.036492452423015444,1.0,0.0
Essex,34013,2011,85+,5251.0,0.0,5251.0,0.01920636139854206,1.0,0.0
Gloucester,34015,2011,15-24,351.0,1869.0,2220.0,0.021402747650036153,0.1581081081081081,0.8418918918918918
Gloucester,34015,2011,25-34,7821.0,5505.0,13326.0,0.12847433116413592,0.5868977937865826,0.41310220621341737
Gloucester,34015,2011,35-44,16210.0,3871.0,20081.0,0.19359845745962884,0.8072307156018127,0.19276928439818733
Gloucester,34015,2011,45-54,21312.0,3793.0,25105.0,0.2420342251144854,0.8489145588528182,0.15108544114718184
Gloucester,34015,2011,55-59,8738.0,1284.0,10022.0,0.09662087249939745,0.871881859908202,0.12811814009179803
Gloucester,34015,2011,60-64,9969.0,0.0,9969.0,0.09610990600144613,1.0,0.0
Gloucester,34015,2011,65-74,10092.0,0.0,10092.0,0.09729573391178598,1.0,0.0
Gloucester,34015,2011,75-84,6006.0,0.0,6006.0,0.05790310918293565,1.0,0.0
Gloucester,34015,2011,85+,1928.0,0.0,1928.0,0.01858761147264401,1.0,0.0
Hudson,34017,2011,15-24,1243.0,7861.0,9104.0,0.03733442690178388,0.13653339191564148,0.8634666080843585
Hudson,34017,2011,25-34,10864.0,46412.0,57276.0,0.23488209965142506,0.1896780501431664,0.8103219498568336
Hudson,34017,2011,35-44,16421.0,36108.0,52529.0,0.21541521427106827,0.3126082735251004,0.6873917264748995
Hudson,34017,2011,45-54,16869.0,29525.0,46394.0,0.1902563051055977,0.36360305211880845,0.6363969478811915
Hudson,34017,2011,55-59,9118.0,12379.0,21497.0,0.08815665368054132,0.4241522072847374,0.5758477927152625
Hudson,34017,2011,60-64,6211.0,0.0,6211.0,0.025470576173877383,1.0,0.0
Hudson,34017,2011,65-74,10331.0,0.0,10331.0,0.042366208734878,1.0,0.0
Hudson,34017,2011,75-84,6918.0,0.0,6918.0,0.028369899528398607,1.0,0.0
Hudson,34017,2011,85+,1999.0,0.0,1999.0,0.008197662497436949,1.0,0.0
Hunterdon,34019,2011,15-24,63.0,184.0,247.0,0.005284439785199289,0.2550607287449393,0.7449392712550608
Hunterdon,34019,2011,25-34,1581.0,1484.0,3065.0,0.06557412122119767,0.5158238172920065,0.48417618270799345
Hunterdon,34019,2011,35-44,7708.0,1231.0,8939.0,0.19124537344087633,0.8622888466271394,0.1377111533728605
Hunterdon,34019,2011,45-54,12048.0,1792.0,13840.0,0.29609978391562014,0.8705202312138728,0.12947976878612716
Hunterdon,34019,2011,55-59,4812.0,502.0,5314.0,0.11369033610748594,0.9055325555137373,0.09446744448626271
Hunterdon,34019,2011,60-64,4184.0,0.0,4184.0,0.08951455895252562,1.0,0.0
Hunterdon,34019,2011,65-74,5514.0,0.0,5514.0,0.11796923471898334,1.0,0.0
Hunterdon,34019,2011,75-84,3492.0,0.0,3492.0,0.07470956975674461,1.0,0.0
Hunterdon,34019,2011,85+,445.0,0.0,445.0,0.009520549410581716,1.0,0.0
Mercer,34021,2011,15-24,397.0,2405.0,2802.0,0.021429226957080362,0.14168451106352606,0.8583154889364739
Mercer,34021,2011,25-34,7295.0,11264.0,18559.0,0.14193612530208938,0.393070747346301,0.606929252653699
Mercer,34021,2011,35-44,15389.0,9652.0,25041.0,0.1915093762427728,0.6145521344994209,0.385447865500579
Mercer,34021,2011,45-54,20359.0,8868.0,29227.0,0.22352320352412128,0.6965819276696206,0.30341807233037943
Mercer,34021,2011,55-59,11176.0,3022.0,14198.0,0.10858392731499893,0.7871531201577687,0.2128468798422313
Mercer,34021,2011,60-64,8963.0,0.0,8963.0,0.06854752363180275,1.0,0.0
